0.998611082	0.998611082	0.998611082	0.998611082	0.998611082	0.998611082	0.998611082	0.998611082	0.998611082	0.998611082	0.998611082	0.998611082	0.998611082	0.998611082	0.998611082	0.998611082	0.998611082	0.998611082
0.999499915	0.999499915	0.999499915	0.999499915	0.999499915	0.999499915	0.999499915	0.999499915	0.999499915	0.999499915	0.999499915	0.999499915	0.999499915	0.999499915	0.999499915	0.999499915	0.999499915	0.999499915
0.993283611	0.993283611	0.993283611	0.993283611	0.993283611	0.993283611	0.993283611	0.993283611	0.993283611	0.993283611	0.993283611	0.993283611	0.993283611	0.993283611	0.993283611	0.993283611	0.993283611	0.993283611
0.980006358	0.980006358	0.980006358	0.980006358	0.980006358	0.980006358	0.980006358	0.980006358	0.980006358	0.980006358	0.980006358	0.980006358	0.980006358	0.980006358	0.980006358	0.980006358	0.980006358	0.980006358
0.959762542	0.959762542	0.959762542	0.959762542	0.959762542	0.959762542	0.959762542	0.959762542	0.959762542	0.959762542	0.959762542	0.959762542	0.959762542	0.959762542	0.959762542	0.959762542	0.959762542	0.959762542
0.932696068	0.932696068	0.932696068	0.932696068	0.932696068	0.932696068	0.932696068	0.932696068	0.932696068	0.932696068	0.932696068	0.932696068	0.932696068	0.932696068	0.932696068	0.932696068	0.932696068	0.932696068
0.898999344	0.898999344	0.898999344	0.898999344	0.898999344	0.898999344	0.898999344	0.898999344	0.898999344	0.898999344	0.898999344	0.898999344	0.898999344	0.898999344	0.898999344	0.898999344	0.898999344	0.898999344
0.85891191	0.85891191	0.85891191	0.85891191	0.85891191	0.85891191	0.85891191	0.85891191	0.85891191	0.85891191	0.85891191	0.85891191	0.85891191	0.85891191	0.85891191	0.85891191	0.85891191	0.85891191
0.812718735	0.812718735	0.812718735	0.812718735	0.812718735	0.812718735	0.812718735	0.812718735	0.812718735	0.812718735	0.812718735	0.812718735	0.812718735	0.812718735	0.812718735	0.812718735	0.812718735	0.812718735
0.760748192	0.760748192	0.760748192	0.760748192	0.760748192	0.760748192	0.760748192	0.760748192	0.760748192	0.760748192	0.760748192	0.760748192	0.760748192	0.760748192	0.760748192	0.760748192	0.760748192	0.760748192
0.703369724	0.703369724	0.703369724	0.703369724	0.703369724	0.703369724	0.703369724	0.703369724	0.703369724	0.703369724	0.703369724	0.703369724	0.703369724	0.703369724	0.703369724	0.703369724	0.703369724	0.703369724
0.640991217	0.640991217	0.640991217	0.640991217	0.640991217	0.640991217	0.640991217	0.640991217	0.640991217	0.640991217	0.640991217	0.640991217	0.640991217	0.640991217	0.640991217	0.640991217	0.640991217	0.640991217
0.5740561	0.5740561	0.5740561	0.5740561	0.5740561	0.5740561	0.5740561	0.5740561	0.5740561	0.5740561	0.5740561	0.5740561	0.5740561	0.5740561	0.5740561	0.5740561	0.5740561	0.5740561
0.503040194	0.503040194	0.503040194	0.503040194	0.503040194	0.503040194	0.503040194	0.503040194	0.503040194	0.503040194	0.503040194	0.503040194	0.503040194	0.503040194	0.503040194	0.503040194	0.503040194	0.503040194
0.42844833	0.42844833	0.42844833	0.42844833	0.42844833	0.42844833	0.42844833	0.42844833	0.42844833	0.42844833	0.42844833	0.42844833	0.42844833	0.42844833	0.42844833	0.42844833	0.42844833	0.42844833
0.350810759	0.350810759	0.350810759	0.350810759	0.350810759	0.350810759	0.350810759	0.350810759	0.350810759	0.350810759	0.350810759	0.350810759	0.350810759	0.350810759	0.350810759	0.350810759	0.350810759	0.350810759
0.270679381	0.270679381	0.270679381	0.270679381	0.270679381	0.270679381	0.270679381	0.270679381	0.270679381	0.270679381	0.270679381	0.270679381	0.270679381	0.270679381	0.270679381	0.270679381	0.270679381	0.270679381
0.188623827	0.188623827	0.188623827	0.188623827	0.188623827	0.188623827	0.188623827	0.188623827	0.188623827	0.188623827	0.188623827	0.188623827	0.188623827	0.188623827	0.188623827	0.188623827	0.188623827	0.188623827
0.105227404	0.105227404	0.105227404	0.105227404	0.105227404	0.105227404	0.105227404	0.105227404	0.105227404	0.105227404	0.105227404	0.105227404	0.105227404	0.105227404	0.105227404	0.105227404	0.105227404	0.105227404
0.021082952	0.021082952	0.021082952	0.021082952	0.021082952	0.021082952	0.021082952	0.021082952	0.021082952	0.021082952	0.021082952	0.021082952	0.021082952	0.021082952	0.021082952	0.021082952	0.021082952	0.021082952
-0.063211372	-0.063211372	-0.063211372	-0.063211372	-0.063211372	-0.063211372	-0.063211372	-0.063211372	-0.063211372	-0.063211372	-0.063211372	-0.063211372	-0.063211372	-0.063211372	-0.063211372	-0.063211372	-0.063211372	-0.063211372
-0.147056346	-0.147056346	-0.147056346	-0.147056346	-0.147056346	-0.147056346	-0.147056346	-0.147056346	-0.147056346	-0.147056346	-0.147056346	-0.147056346	-0.147056346	-0.147056346	-0.147056346	-0.147056346	-0.147056346	-0.147056346
-0.229855942	-0.229855942	-0.229855942	-0.229855942	-0.229855942	-0.229855942	-0.229855942	-0.229855942	-0.229855942	-0.229855942	-0.229855942	-0.229855942	-0.229855942	-0.229855942	-0.229855942	-0.229855942	-0.229855942	-0.229855942
-0.311021562	-0.311021562	-0.311021562	-0.311021562	-0.311021562	-0.311021562	-0.311021562	-0.311021562	-0.311021562	-0.311021562	-0.311021562	-0.311021562	-0.311021562	-0.311021562	-0.311021562	-0.311021562	-0.311021562	-0.311021562
-0.389976226	-0.389976226	-0.389976226	-0.389976226	-0.389976226	-0.389976226	-0.389976226	-0.389976226	-0.389976226	-0.389976226	-0.389976226	-0.389976226	-0.389976226	-0.389976226	-0.389976226	-0.389976226	-0.389976226	-0.389976226
-0.466158669	-0.466158669	-0.466158669	-0.466158669	-0.466158669	-0.466158669	-0.466158669	-0.466158669	-0.466158669	-0.466158669	-0.466158669	-0.466158669	-0.466158669	-0.466158669	-0.466158669	-0.466158669	-0.466158669	-0.466158669
-0.539027332	-0.539027332	-0.539027332	-0.539027332	-0.539027332	-0.539027332	-0.539027332	-0.539027332	-0.539027332	-0.539027332	-0.539027332	-0.539027332	-0.539027332	-0.539027332	-0.539027332	-0.539027332	-0.539027332	-0.539027332
-0.608064216	-0.608064216	-0.608064216	-0.608064216	-0.608064216	-0.608064216	-0.608064216	-0.608064216	-0.608064216	-0.608064216	-0.608064216	-0.608064216	-0.608064216	-0.608064216	-0.608064216	-0.608064216	-0.608064216	-0.608064216
-0.672778558	-0.672778558	-0.672778558	-0.672778558	-0.672778558	-0.672778558	-0.672778558	-0.672778558	-0.672778558	-0.672778558	-0.672778558	-0.672778558	-0.672778558	-0.672778558	-0.672778558	-0.672778558	-0.672778558	-0.672778558
-0.732710324	-0.732710324	-0.732710324	-0.732710324	-0.732710324	-0.732710324	-0.732710324	-0.732710324	-0.732710324	-0.732710324	-0.732710324	-0.732710324	-0.732710324	-0.732710324	-0.732710324	-0.732710324	-0.732710324	-0.732710324
-0.787433478	-0.787433478	-0.787433478	-0.787433478	-0.787433478	-0.787433478	-0.787433478	-0.787433478	-0.787433478	-0.787433478	-0.787433478	-0.787433478	-0.787433478	-0.787433478	-0.787433478	-0.787433478	-0.787433478	-0.787433478
-0.836559008	-0.836559008	-0.836559008	-0.836559008	-0.836559008	-0.836559008	-0.836559008	-0.836559008	-0.836559008	-0.836559008	-0.836559008	-0.836559008	-0.836559008	-0.836559008	-0.836559008	-0.836559008	-0.836559008	-0.836559008
-0.879737698	-0.879737698	-0.879737698	-0.879737698	-0.879737698	-0.879737698	-0.879737698	-0.879737698	-0.879737698	-0.879737698	-0.879737698	-0.879737698	-0.879737698	-0.879737698	-0.879737698	-0.879737698	-0.879737698	-0.879737698
-0.916662602	-0.916662602	-0.916662602	-0.916662602	-0.916662602	-0.916662602	-0.916662602	-0.916662602	-0.916662602	-0.916662602	-0.916662602	-0.916662602	-0.916662602	-0.916662602	-0.916662602	-0.916662602	-0.916662602	-0.916662602
-0.947071234	-0.947071234	-0.947071234	-0.947071234	-0.947071234	-0.947071234	-0.947071234	-0.947071234	-0.947071234	-0.947071234	-0.947071234	-0.947071234	-0.947071234	-0.947071234	-0.947071234	-0.947071234	-0.947071234	-0.947071234
-0.970747427	-0.970747427	-0.970747427	-0.970747427	-0.970747427	-0.970747427	-0.970747427	-0.970747427	-0.970747427	-0.970747427	-0.970747427	-0.970747427	-0.970747427	-0.970747427	-0.970747427	-0.970747427	-0.970747427	-0.970747427
-0.987522875	-0.987522875	-0.987522875	-0.987522875	-0.987522875	-0.987522875	-0.987522875	-0.987522875	-0.987522875	-0.987522875	-0.987522875	-0.987522875	-0.987522875	-0.987522875	-0.987522875	-0.987522875	-0.987522875	-0.987522875
-0.997278325	-0.997278325	-0.997278325	-0.997278325	-0.997278325	-0.997278325	-0.997278325	-0.997278325	-0.997278325	-0.997278325	-0.997278325	-0.997278325	-0.997278325	-0.997278325	-0.997278325	-0.997278325	-0.997278325	-0.997278325
-0.999944431	-0.999944431	-0.999944431	-0.999944431	-0.999944431	-0.999944431	-0.999944431	-0.999944431	-0.999944431	-0.999944431	-0.999944431	-0.999944431	-0.999944431	-0.999944431	-0.999944431	-0.999944431	-0.999944431	-0.999944431
-0.995502239	-0.995502239	-0.995502239	-0.995502239	-0.995502239	-0.995502239	-0.995502239	-0.995502239	-0.995502239	-0.995502239	-0.995502239	-0.995502239	-0.995502239	-0.995502239	-0.995502239	-0.995502239	-0.995502239	-0.995502239
-0.983983327	-0.983983327	-0.983983327	-0.983983327	-0.983983327	-0.983983327	-0.983983327	-0.983983327	-0.983983327	-0.983983327	-0.983983327	-0.983983327	-0.983983327	-0.983983327	-0.983983327	-0.983983327	-0.983983327	-0.983983327
-0.965469579	-0.965469579	-0.965469579	-0.965469579	-0.965469579	-0.965469579	-0.965469579	-0.965469579	-0.965469579	-0.965469579	-0.965469579	-0.965469579	-0.965469579	-0.965469579	-0.965469579	-0.965469579	-0.965469579	-0.965469579
-0.940092605	-0.940092605	-0.940092605	-0.940092605	-0.940092605	-0.940092605	-0.940092605	-0.940092605	-0.940092605	-0.940092605	-0.940092605	-0.940092605	-0.940092605	-0.940092605	-0.940092605	-0.940092605	-0.940092605	-0.940092605
-0.908032802	-0.908032802	-0.908032802	-0.908032802	-0.908032802	-0.908032802	-0.908032802	-0.908032802	-0.908032802	-0.908032802	-0.908032802	-0.908032802	-0.908032802	-0.908032802	-0.908032802	-0.908032802	-0.908032802	-0.908032802
-0.869518072	-0.869518072	-0.869518072	-0.869518072	-0.869518072	-0.869518072	-0.869518072	-0.869518072	-0.869518072	-0.869518072	-0.869518072	-0.869518072	-0.869518072	-0.869518072	-0.869518072	-0.869518072	-0.869518072	-0.869518072
-0.824822205	-0.824822205	-0.824822205	-0.824822205	-0.824822205	-0.824822205	-0.824822205	-0.824822205	-0.824822205	-0.824822205	-0.824822205	-0.824822205	-0.824822205	-0.824822205	-0.824822205	-0.824822205	-0.824822205	-0.824822205
-0.774262931	-0.774262931	-0.774262931	-0.774262931	-0.774262931	-0.774262931	-0.774262931	-0.774262931	-0.774262931	-0.774262931	-0.774262931	-0.774262931	-0.774262931	-0.774262931	-0.774262931	-0.774262931	-0.774262931	-0.774262931
-0.718199659	-0.718199659	-0.718199659	-0.718199659	-0.718199659	-0.718199659	-0.718199659	-0.718199659	-0.718199659	-0.718199659	-0.718199659	-0.718199659	-0.718199659	-0.718199659	-0.718199659	-0.718199659	-0.718199659	-0.718199659
-0.657030926	-0.657030926	-0.657030926	-0.657030926	-0.657030926	-0.657030926	-0.657030926	-0.657030926	-0.657030926	-0.657030926	-0.657030926	-0.657030926	-0.657030926	-0.657030926	-0.657030926	-0.657030926	-0.657030926	-0.657030926
-0.591191562	-0.591191562	-0.591191562	-0.591191562	-0.591191562	-0.591191562	-0.591191562	-0.591191562	-0.591191562	-0.591191562	-0.591191562	-0.591191562	-0.591191562	-0.591191562	-0.591191562	-0.591191562	-0.591191562	-0.591191562
-0.521149599	-0.521149599	-0.521149599	-0.521149599	-0.521149599	-0.521149599	-0.521149599	-0.521149599	-0.521149599	-0.521149599	-0.521149599	-0.521149599	-0.521149599	-0.521149599	-0.521149599	-0.521149599	-0.521149599	-0.521149599
-0.447402944	-0.447402944	-0.447402944	-0.447402944	-0.447402944	-0.447402944	-0.447402944	-0.447402944	-0.447402944	-0.447402944	-0.447402944	-0.447402944	-0.447402944	-0.447402944	-0.447402944	-0.447402944	-0.447402944	-0.447402944
-0.370475838	-0.370475838	-0.370475838	-0.370475838	-0.370475838	-0.370475838	-0.370475838	-0.370475838	-0.370475838	-0.370475838	-0.370475838	-0.370475838	-0.370475838	-0.370475838	-0.370475838	-0.370475838	-0.370475838	-0.370475838
-0.290915134	-0.290915134	-0.290915134	-0.290915134	-0.290915134	-0.290915134	-0.290915134	-0.290915134	-0.290915134	-0.290915134	-0.290915134	-0.290915134	-0.290915134	-0.290915134	-0.290915134	-0.290915134	-0.290915134	-0.290915134
-0.209286403	-0.209286403	-0.209286403	-0.209286403	-0.209286403	-0.209286403	-0.209286403	-0.209286403	-0.209286403	-0.209286403	-0.209286403	-0.209286403	-0.209286403	-0.209286403	-0.209286403	-0.209286403	-0.209286403	-0.209286403
-0.126169919	-0.126169919	-0.126169919	-0.126169919	-0.126169919	-0.126169919	-0.126169919	-0.126169919	-0.126169919	-0.126169919	-0.126169919	-0.126169919	-0.126169919	-0.126169919	-0.126169919	-0.126169919	-0.126169919	-0.126169919
-0.042156532	-0.042156532	-0.042156532	-0.042156532	-0.042156532	-0.042156532	-0.042156532	-0.042156532	-0.042156532	-0.042156532	-0.042156532	-0.042156532	-0.042156532	-0.042156532	-0.042156532	-0.042156532	-0.042156532	-0.042156532
0.042156532	0.042156532	0.042156532	0.042156532	0.042156532	0.042156532	0.042156532	0.042156532	0.042156532	0.042156532	0.042156532	0.042156532	0.042156532	0.042156532	0.042156532	0.042156532	0.042156532	0.042156532
0.126169919	0.126169919	0.126169919	0.126169919	0.126169919	0.126169919	0.126169919	0.126169919	0.126169919	0.126169919	0.126169919	0.126169919	0.126169919	0.126169919	0.126169919	0.126169919	0.126169919	0.126169919
0.209286403	0.209286403	0.209286403	0.209286403	0.209286403	0.209286403	0.209286403	0.209286403	0.209286403	0.209286403	0.209286403	0.209286403	0.209286403	0.209286403	0.209286403	0.209286403	0.209286403	0.209286403
0.290915134	0.290915134	0.290915134	0.290915134	0.290915134	0.290915134	0.290915134	0.290915134	0.290915134	0.290915134	0.290915134	0.290915134	0.290915134	0.290915134	0.290915134	0.290915134	0.290915134	0.290915134
0.370475838	0.370475838	0.370475838	0.370475838	0.370475838	0.370475838	0.370475838	0.370475838	0.370475838	0.370475838	0.370475838	0.370475838	0.370475838	0.370475838	0.370475838	0.370475838	0.370475838	0.370475838
0.447402944	0.447402944	0.447402944	0.447402944	0.447402944	0.447402944	0.447402944	0.447402944	0.447402944	0.447402944	0.447402944	0.447402944	0.447402944	0.447402944	0.447402944	0.447402944	0.447402944	0.447402944
0.521149599	0.521149599	0.521149599	0.521149599	0.521149599	0.521149599	0.521149599	0.521149599	0.521149599	0.521149599	0.521149599	0.521149599	0.521149599	0.521149599	0.521149599	0.521149599	0.521149599	0.521149599
0.591191562	0.591191562	0.591191562	0.591191562	0.591191562	0.591191562	0.591191562	0.591191562	0.591191562	0.591191562	0.591191562	0.591191562	0.591191562	0.591191562	0.591191562	0.591191562	0.591191562	0.591191562
0.657030926	0.657030926	0.657030926	0.657030926	0.657030926	0.657030926	0.657030926	0.657030926	0.657030926	0.657030926	0.657030926	0.657030926	0.657030926	0.657030926	0.657030926	0.657030926	0.657030926	0.657030926
0.718199659	0.718199659	0.718199659	0.718199659	0.718199659	0.718199659	0.718199659	0.718199659	0.718199659	0.718199659	0.718199659	0.718199659	0.718199659	0.718199659	0.718199659	0.718199659	0.718199659	0.718199659
0.774262931	0.774262931	0.774262931	0.774262931	0.774262931	0.774262931	0.774262931	0.774262931	0.774262931	0.774262931	0.774262931	0.774262931	0.774262931	0.774262931	0.774262931	0.774262931	0.774262931	0.774262931
0.824822205	0.824822205	0.824822205	0.824822205	0.824822205	0.824822205	0.824822205	0.824822205	0.824822205	0.824822205	0.824822205	0.824822205	0.824822205	0.824822205	0.824822205	0.824822205	0.824822205	0.824822205
0.869518072	0.869518072	0.869518072	0.869518072	0.869518072	0.869518072	0.869518072	0.869518072	0.869518072	0.869518072	0.869518072	0.869518072	0.869518072	0.869518072	0.869518072	0.869518072	0.869518072	0.869518072
0.908032802	0.908032802	0.908032802	0.908032802	0.908032802	0.908032802	0.908032802	0.908032802	0.908032802	0.908032802	0.908032802	0.908032802	0.908032802	0.908032802	0.908032802	0.908032802	0.908032802	0.908032802
0.940092605	0.940092605	0.940092605	0.940092605	0.940092605	0.940092605	0.940092605	0.940092605	0.940092605	0.940092605	0.940092605	0.940092605	0.940092605	0.940092605	0.940092605	0.940092605	0.940092605	0.940092605
0.965469579	0.965469579	0.965469579	0.965469579	0.965469579	0.965469579	0.965469579	0.965469579	0.965469579	0.965469579	0.965469579	0.965469579	0.965469579	0.965469579	0.965469579	0.965469579	0.965469579	0.965469579
0.983983327	0.983983327	0.983983327	0.983983327	0.983983327	0.983983327	0.983983327	0.983983327	0.983983327	0.983983327	0.983983327	0.983983327	0.983983327	0.983983327	0.983983327	0.983983327	0.983983327	0.983983327
0.995502239	0.995502239	0.995502239	0.995502239	0.995502239	0.995502239	0.995502239	0.995502239	0.995502239	0.995502239	0.995502239	0.995502239	0.995502239	0.995502239	0.995502239	0.995502239	0.995502239	0.995502239
0.999944431	0.999944431	0.999944431	0.999944431	0.999944431	0.999944431	0.999944431	0.999944431	0.999944431	0.999944431	0.999944431	0.999944431	0.999944431	0.999944431	0.999944431	0.999944431	0.999944431	0.999944431
0.997278325	0.997278325	0.997278325	0.997278325	0.997278325	0.997278325	0.997278325	0.997278325	0.997278325	0.997278325	0.997278325	0.997278325	0.997278325	0.997278325	0.997278325	0.997278325	0.997278325	0.997278325
0.987522875	0.987522875	0.987522875	0.987522875	0.987522875	0.987522875	0.987522875	0.987522875	0.987522875	0.987522875	0.987522875	0.987522875	0.987522875	0.987522875	0.987522875	0.987522875	0.987522875	0.987522875
0.970747427	0.970747427	0.970747427	0.970747427	0.970747427	0.970747427	0.970747427	0.970747427	0.970747427	0.970747427	0.970747427	0.970747427	0.970747427	0.970747427	0.970747427	0.970747427	0.970747427	0.970747427
0.947071234	0.947071234	0.947071234	0.947071234	0.947071234	0.947071234	0.947071234	0.947071234	0.947071234	0.947071234	0.947071234	0.947071234	0.947071234	0.947071234	0.947071234	0.947071234	0.947071234	0.947071234
0.916662602	0.916662602	0.916662602	0.916662602	0.916662602	0.916662602	0.916662602	0.916662602	0.916662602	0.916662602	0.916662602	0.916662602	0.916662602	0.916662602	0.916662602	0.916662602	0.916662602	0.916662602
0.879737698	0.879737698	0.879737698	0.879737698	0.879737698	0.879737698	0.879737698	0.879737698	0.879737698	0.879737698	0.879737698	0.879737698	0.879737698	0.879737698	0.879737698	0.879737698	0.879737698	0.879737698
0.836559008	0.836559008	0.836559008	0.836559008	0.836559008	0.836559008	0.836559008	0.836559008	0.836559008	0.836559008	0.836559008	0.836559008	0.836559008	0.836559008	0.836559008	0.836559008	0.836559008	0.836559008
0.787433478	0.787433478	0.787433478	0.787433478	0.787433478	0.787433478	0.787433478	0.787433478	0.787433478	0.787433478	0.787433478	0.787433478	0.787433478	0.787433478	0.787433478	0.787433478	0.787433478	0.787433478
0.732710324	0.732710324	0.732710324	0.732710324	0.732710324	0.732710324	0.732710324	0.732710324	0.732710324	0.732710324	0.732710324	0.732710324	0.732710324	0.732710324	0.732710324	0.732710324	0.732710324	0.732710324
0.672778558	0.672778558	0.672778558	0.672778558	0.672778558	0.672778558	0.672778558	0.672778558	0.672778558	0.672778558	0.672778558	0.672778558	0.672778558	0.672778558	0.672778558	0.672778558	0.672778558	0.672778558
0.608064216	0.608064216	0.608064216	0.608064216	0.608064216	0.608064216	0.608064216	0.608064216	0.608064216	0.608064216	0.608064216	0.608064216	0.608064216	0.608064216	0.608064216	0.608064216	0.608064216	0.608064216
0.539027332	0.539027332	0.539027332	0.539027332	0.539027332	0.539027332	0.539027332	0.539027332	0.539027332	0.539027332	0.539027332	0.539027332	0.539027332	0.539027332	0.539027332	0.539027332	0.539027332	0.539027332
0.466158669	0.466158669	0.466158669	0.466158669	0.466158669	0.466158669	0.466158669	0.466158669	0.466158669	0.466158669	0.466158669	0.466158669	0.466158669	0.466158669	0.466158669	0.466158669	0.466158669	0.466158669
0.389976226	0.389976226	0.389976226	0.389976226	0.389976226	0.389976226	0.389976226	0.389976226	0.389976226	0.389976226	0.389976226	0.389976226	0.389976226	0.389976226	0.389976226	0.389976226	0.389976226	0.389976226
0.311021562	0.311021562	0.311021562	0.311021562	0.311021562	0.311021562	0.311021562	0.311021562	0.311021562	0.311021562	0.311021562	0.311021562	0.311021562	0.311021562	0.311021562	0.311021562	0.311021562	0.311021562
0.229855942	0.229855942	0.229855942	0.229855942	0.229855942	0.229855942	0.229855942	0.229855942	0.229855942	0.229855942	0.229855942	0.229855942	0.229855942	0.229855942	0.229855942	0.229855942	0.229855942	0.229855942
0.147056346	0.147056346	0.147056346	0.147056346	0.147056346	0.147056346	0.147056346	0.147056346	0.147056346	0.147056346	0.147056346	0.147056346	0.147056346	0.147056346	0.147056346	0.147056346	0.147056346	0.147056346
0.063211372	0.063211372	0.063211372	0.063211372	0.063211372	0.063211372	0.063211372	0.063211372	0.063211372	0.063211372	0.063211372	0.063211372	0.063211372	0.063211372	0.063211372	0.063211372	0.063211372	0.063211372
-0.021082952	-0.021082952	-0.021082952	-0.021082952	-0.021082952	-0.021082952	-0.021082952	-0.021082952	-0.021082952	-0.021082952	-0.021082952	-0.021082952	-0.021082952	-0.021082952	-0.021082952	-0.021082952	-0.021082952	-0.021082952
-0.105227404	-0.105227404	-0.105227404	-0.105227404	-0.105227404	-0.105227404	-0.105227404	-0.105227404	-0.105227404	-0.105227404	-0.105227404	-0.105227404	-0.105227404	-0.105227404	-0.105227404	-0.105227404	-0.105227404	-0.105227404
-0.188623827	-0.188623827	-0.188623827	-0.188623827	-0.188623827	-0.188623827	-0.188623827	-0.188623827	-0.188623827	-0.188623827	-0.188623827	-0.188623827	-0.188623827	-0.188623827	-0.188623827	-0.188623827	-0.188623827	-0.188623827
-0.270679381	-0.270679381	-0.270679381	-0.270679381	-0.270679381	-0.270679381	-0.270679381	-0.270679381	-0.270679381	-0.270679381	-0.270679381	-0.270679381	-0.270679381	-0.270679381	-0.270679381	-0.270679381	-0.270679381	-0.270679381
-0.350810759	-0.350810759	-0.350810759	-0.350810759	-0.350810759	-0.350810759	-0.350810759	-0.350810759	-0.350810759	-0.350810759	-0.350810759	-0.350810759	-0.350810759	-0.350810759	-0.350810759	-0.350810759	-0.350810759	-0.350810759
-0.42844833	-0.42844833	-0.42844833	-0.42844833	-0.42844833	-0.42844833	-0.42844833	-0.42844833	-0.42844833	-0.42844833	-0.42844833	-0.42844833	-0.42844833	-0.42844833	-0.42844833	-0.42844833	-0.42844833	-0.42844833
-0.503040194	-0.503040194	-0.503040194	-0.503040194	-0.503040194	-0.503040194	-0.503040194	-0.503040194	-0.503040194	-0.503040194	-0.503040194	-0.503040194	-0.503040194	-0.503040194	-0.503040194	-0.503040194	-0.503040194	-0.503040194
-0.5740561	-0.5740561	-0.5740561	-0.5740561	-0.5740561	-0.5740561	-0.5740561	-0.5740561	-0.5740561	-0.5740561	-0.5740561	-0.5740561	-0.5740561	-0.5740561	-0.5740561	-0.5740561	-0.5740561	-0.5740561
-0.640991217	-0.640991217	-0.640991217	-0.640991217	-0.640991217	-0.640991217	-0.640991217	-0.640991217	-0.640991217	-0.640991217	-0.640991217	-0.640991217	-0.640991217	-0.640991217	-0.640991217	-0.640991217	-0.640991217	-0.640991217
-0.703369724	-0.703369724	-0.703369724	-0.703369724	-0.703369724	-0.703369724	-0.703369724	-0.703369724	-0.703369724	-0.703369724	-0.703369724	-0.703369724	-0.703369724	-0.703369724	-0.703369724	-0.703369724	-0.703369724	-0.703369724
